Age,Gender,EducationLevel,ExperienceYears,JobTitle,City,Industry,Department,Salary
48,Male,PhD,0,Sales Executive,Boston,Healthcare,Sales,84826.88
38,Female,PhD,6,Manager,Seattle,Tech,Sales,96923.6
34,Male,Bachelor,30,Analyst,San Francisco,Education,Human Resources,119592.62
38,Male,High School,17,Data Scientist,New York,Tech,Sales,103655.4
48,Female,Bachelor,11,Engineer,Austin,Finance,Finance,103185.29
44,Male,PhD,29,Data Scientist,Boston,Tech,Sales,129623.69
28,Male,Master,32,Manager,Seattle,Education,Sales,109486.28
28,Male,High School,6,Sales Executive,Seattle,Healthcare,Sales,78614.45
24,Male,High School,27,Sales Executive,Seattle,Education,Marketing,88201.05
47,Male,High School,2,Data Scientist,Seattle,Retail,Human Resources,81381.79
56,Male,Bachelor,5,Engineer,New York,Retail,Engineering,93699.68
25,Male,Bachelor,30,Manager,Austin,Retail,Engineering,101284.77
53,Male,Master,14,Engineer,San Francisco,Healthcare,Marketing,118399.55
54,Male,Master,6,Manager,Boston,Education,Marketing,99090.75
50,Male,High School,29,Engineer,Seattle,Retail,Engineering,108410.69
28,Female,Master,26,Data Scientist,Seattle,Education,Finance,109532.58
59,Male,Bachelor,16,Analyst,Austin,Finance,Engineering,110702.81
46,Female,Master,17,Manager,Austin,Retail,Engineering,99080.66
57,Male,Bachelor,21,Data Scientist,New York,Retail,Human Resources,99585.44
54,Male,Master,25,Sales Executive,New York,Healthcare,Engineering,120653.39
27,Male,PhD,26,Sales Executive,New York,Education,Engineering,106944.83
48,Female,Bachelor,23,Engineer,Boston,Healthcare,Sales,107973.2
59,Male,PhD,7,Sales Executive,New York,Healthcare,Marketing,111160.61
59,Male,Bachelor,20,Analyst,Seattle,Education,Engineering,102543.22
48,Male,Master,28,Manager,New York,Finance,Engineering,126832.57
34,Male,PhD,20,Engineer,Boston,Education,Finance,109626.81
58,Female,Master,2,Manager,New York,Finance,Engineering,102048.65
24,Male,Bachelor,30,Manager,New York,Healthcare,Human Resources,104544.93
38,Female,PhD,26,Data Scientist,Seattle,Finance,Finance,122165.77
45,Male,High School,26,Sales Executive,Seattle,Finance,Engineering,115348.47
27,Male,Master,8,Manager,Seattle,Finance,Human Resources,88849.13
58,Female,Bachelor,32,Analyst,New York,Retail,Marketing,129251.85
48,Female,PhD,32,Analyst,Seattle,Retail,Engineering,107340.79
25,Male,Master,25,Sales Executive,Austin,Healthcare,Marketing,100510.66
23,Female,PhD,27,Sales Executive,San Francisco,Education,Engineering,120030.45
51,Male,Master,30,Engineer,San Francisco,Finance,Finance,135558.47
40,Male,Master,0,Engineer,Seattle,Retail,Finance,73450.58
39,Male,Master,19,Engineer,Boston,Education,Human Resources,104133.48
31,Female,PhD,11,Sales Executive,Seattle,Finance,Sales,103321.51
23,Female,PhD,16,Manager,Seattle,Education,Human Resources,90442.34
43,Male,Master,14,Data Scientist,New York,Tech,Engineering,109056.12
27,Male,High School,33,Engineer,Boston,Finance,Marketing,108490.59
43,Male,High School,15,Data Scientist,Seattle,Education,Marketing,94753.75
27,Female,High School,3,Analyst,Austin,Finance,Engineering,79899.91
54,Female,Bachelor,7,Sales Executive,San Francisco,Finance,Sales,114968.92
39,Male,High School,33,Analyst,Austin,Tech,Sales,116935.99
29,Male,PhD,24,Engineer,Austin,Education,Sales,108674.07
38,Female,High School,14,Manager,Austin,Healthcare,Engineering,92219.76
45,Female,PhD,27,Engineer,Boston,Retail,Finance,125405.49
34,Female,Bachelor,8,Data Scientist,Boston,Finance,Finance,94219.98
45,Female,PhD,1,Engineer,Boston,Finance,Engineering,97410.98
39,Male,PhD,16,Manager,San Francisco,Finance,Finance,116580.74
59,Female,PhD,9,Manager,New York,Finance,Sales,127195.87
35,Female,High School,8,Sales Executive,Seattle,Retail,Finance,70667.45
36,Male,Master,30,Sales Executive,Seattle,Healthcare,Engineering,129633.9
47,Female,PhD,1,Manager,New York,Tech,Finance,100288.84
30,Female,High School,23,Manager,Seattle,Healthcare,Finance,87925.63
24,Male,High School,18,Data Scientist,Austin,Retail,Finance,81888.66
39,Male,High School,16,Engineer,San Francisco,Education,Finance,104492.19
48,Male,Master,9,Sales Executive,Seattle,Tech,Engineering,108984.6
41,Male,Master,27,Data Scientist,San Francisco,Tech,Human Resources,126251.8
34,Female,Master,27,Engineer,New York,Education,Finance,119800.46
53,Male,Master,0,Sales Executive,Seattle,Finance,Human Resources,97687.83
30,Male,Bachelor,2,Data Scientist,San Francisco,Retail,Engineering,87729.54
39,Female,Master,14,Analyst,Austin,Education,Marketing,92431.97
50,Male,Master,9,Analyst,Austin,Healthcare,Human Resources,106569.48
42,Male,Master,20,Sales Executive,New York,Healthcare,Engineering,125338.1
23,Male,PhD,14,Data Scientist,Boston,Education,Marketing,89551.0
57,Female,PhD,22,Engineer,Seattle,Retail,Finance,121885.11
38,Female,Master,13,Engineer,Austin,Tech,Engineering,92348.98
31,Female,Bachelor,14,Data Scientist,Austin,Tech,Sales,95310.18
22,Female,PhD,9,Analyst,New York,Finance,Marketing,113200.1
32,Male,High School,8,Data Scientist,Austin,Retail,Sales,67190.75
26,Female,PhD,4,Analyst,Seattle,Healthcare,Finance,80888.91
49,Female,High School,24,Analyst,New York,Healthcare,Finance,109024.19
50,Male,PhD,25,Engineer,San Francisco,Finance,Human Resources,145839.66
22,Female,Master,7,Sales Executive,New York,Healthcare,Finance,93378.48
29,Female,PhD,21,Manager,Seattle,Finance,Human Resources,111258.72
22,Female,Master,24,Data Scientist,Seattle,Finance,Marketing,110605.28
49,Female,Master,11,Analyst,San Francisco,Education,Sales,109040.2
53,Female,PhD,8,Data Scientist,New York,Tech,Marketing,115158.83
30,Male,High School,9,Sales Executive,Seattle,Retail,Sales,76725.04
54,Male,High School,9,Sales Executive,Seattle,Retail,Engineering,88387.67
28,Male,PhD,8,Manager,San Francisco,Tech,Marketing,115452.41
57,Female,Master,25,Manager,Boston,Retail,Engineering,110488.66
53,Male,High School,34,Analyst,New York,Healthcare,Sales,128233.87
26,Male,Bachelor,26,Manager,Seattle,Healthcare,Human Resources,94298.42
39,Female,Master,30,Analyst,Austin,Retail,Marketing,105475.49
52,Male,PhD,18,Engineer,San Francisco,Education,Marketing,123202.21
47,Male,Master,5,Analyst,Boston,Retail,Human Resources,89383.14
21,Female,Bachelor,14,Manager,Boston,Finance,Human Resources,87775.2
53,Male,Bachelor,28,Data Scientist,San Francisco,Finance,Finance,132246.21
52,Male,High School,4,Manager,Boston,Tech,Finance,91361.59
25,Female,Bachelor,13,Sales Executive,Seattle,Healthcare,Sales,84829.16
37,Female,Master,1,Manager,Boston,Education,Marketing,91862.88
28,Female,High School,22,Engineer,New York,Retail,Human Resources,93460.85
54,Female,Bachelor,18,Analyst,Austin,Finance,Human Resources,110074.41
29,Female,High School,23,Sales Executive,Seattle,Healthcare,Engineering,93412.03
43,Female,High School,19,Analyst,San Francisco,Healthcare,Finance,107835.44
55,Female,PhD,26,Analyst,Austin,Education,Engineering,120888.71
27,Male,High School,23,Manager,Seattle,Education,Human Resources,85909.71
35,Female,High School,16,Data Scientist,Austin,Education,Marketing,77670.13
40,Female,Bachelor,24,Sales Executive,Boston,Education,Marketing,103641.58
45,Male,Master,30,Engineer,San Francisco,Finance,Engineering,139423.55
23,Female,Master,27,Engineer,San Francisco,Education,Finance,114315.37
44,Female,Bachelor,27,Data Scientist,New York,Healthcare,Sales,112556.74
54,Female,Master,21,Data Scientist,Boston,Healthcare,Marketing,116802.2
42,Male,High School,4,Manager,New York,Retail,Sales,86393.7
31,Male,PhD,7,Engineer,New York,Healthcare,Finance,101512.38
28,Male,High School,27,Sales Executive,Boston,Healthcare,Engineering,95449.96
59,Male,High School,11,Data Scientist,Seattle,Finance,Finance,102883.31
55,Female,PhD,24,Data Scientist,New York,Healthcare,Human Resources,138013.16
58,Male,Bachelor,14,Data Scientist,Austin,Tech,Finance,97810.27
28,Male,High School,33,Sales Executive,Seattle,Healthcare,Engineering,107479.4
57,Male,High School,12,Engineer,Boston,Retail,Engineering,82286.5
47,Female,Bachelor,7,Sales Executive,San Francisco,Retail,Finance,95774.11
48,Male,High School,12,Sales Executive,Seattle,Education,Engineering,85848.14
54,Female,High School,5,Manager,New York,Finance,Human Resources,107405.0
52,Female,Master,31,Data Scientist,Austin,Retail,Sales,123863.02
35,Female,Bachelor,20,Engineer,Boston,Tech,Finance,108062.99
37,Male,High School,6,Manager,San Francisco,Tech,Engineering,97057.99
53,Female,High School,25,Manager,Austin,Education,Sales,106813.9
36,Female,PhD,14,Analyst,San Francisco,Finance,Human Resources,115237.39
49,Male,PhD,22,Data Scientist,Boston,Finance,Finance,130969.13
29,Male,PhD,14,Engineer,Seattle,Healthcare,Engineering,92989.47
53,Female,High School,15,Engineer,New York,Tech,Sales,102804.3
49,Female,High School,31,Engineer,Boston,Tech,Human Resources,117478.37
33,Female,PhD,17,Data Scientist,Austin,Tech,Marketing,97320.94
41,Female,Master,19,Engineer,Seattle,Tech,Engineering,112629.19
41,Female,Master,1,Sales Executive,San Francisco,Retail,Human Resources,94507.18
25,Male,Master,22,Sales Executive,Seattle,Finance,Sales,99993.01
30,Female,Master,29,Data Scientist,Seattle,Healthcare,Finance,116547.91
26,Female,Bachelor,2,Engineer,Austin,Retail,Sales,66685.31
33,Male,PhD,0,Analyst,New York,Finance,Finance,100681.47
21,Female,High School,21,Analyst,Seattle,Education,Human Resources,82397.81
40,Female,PhD,28,Analyst,Seattle,Tech,Human Resources,105414.33
28,Female,Master,13,Sales Executive,New York,Healthcare,Sales,106290.53
30,Male,High School,27,Analyst,New York,Finance,Sales,112140.14
29,Female,Bachelor,20,Engineer,San Francisco,Education,Finance,105265.69
23,Male,PhD,31,Engineer,San Francisco,Tech,Engineering,130904.82
31,Male,High School,5,Analyst,New York,Education,Sales,79031.67
32,Male,High School,0,Manager,Boston,Education,Engineering,65393.03
30,Female,Master,20,Analyst,New York,Retail,Engineering,98345.75
45,Male,Master,3,Manager,San Francisco,Education,Engineering,104865.88
45,Female,PhD,2,Data Scientist,Austin,Retail,Human Resources,87440.53
31,Female,Bachelor,29,Data Scientist,Austin,Retail,Human Resources,102529.61
56,Male,High School,30,Engineer,Seattle,Education,Engineering,115908.98
59,Female,Master,33,Sales Executive,Austin,Finance,Engineering,136936.11
46,Male,PhD,18,Engineer,San Francisco,Education,Human Resources,127282.25
34,Male,Master,19,Engineer,Austin,Education,Finance,92440.66
59,Female,PhD,22,Sales Executive,Boston,Finance,Marketing,134509.73
21,Female,Master,24,Engineer,New York,Tech,Sales,107163.21
24,Female,Bachelor,14,Sales Executive,New York,Healthcare,Engineering,88528.46
50,Female,High School,22,Engineer,San Francisco,Tech,Human Resources,119304.25
32,Female,Master,1,Data Scientist,Seattle,Education,Engineering,82770.97
55,Male,High School,14,Manager,New York,Tech,Engineering,104778.73
33,Female,PhD,34,Engineer,Austin,Healthcare,Engineering,118738.1
51,Female,Bachelor,9,Manager,Boston,Tech,Engineering,103015.06
58,Female,High School,13,Analyst,Seattle,Healthcare,Finance,93940.27
43,Male,Master,26,Engineer,Seattle,Tech,Sales,118553.25
24,Male,High School,13,Data Scientist,Seattle,Retail,Sales,70467.61
36,Male,High School,34,Sales Executive,New York,Education,Human Resources,114038.91
27,Female,PhD,32,Data Scientist,Seattle,Healthcare,Finance,109454.9
42,Male,Bachelor,0,Manager,San Francisco,Education,Finance,97729.9
49,Male,Bachelor,33,Sales Executive,Austin,Retail,Sales,113924.47
31,Female,High School,18,Data Scientist,Boston,Tech,Human Resources,103553.17
53,Female,High School,23,Data Scientist,Austin,Education,Finance,94828.02
49,Female,PhD,3,Data Scientist,San Francisco,Tech,Human Resources,115828.3
59,Male,High School,12,Sales Executive,San Francisco,Tech,Sales,111403.05
32,Male,PhD,31,Data Scientist,Austin,Education,Engineering,104668.83
27,Male,Bachelor,8,Data Scientist,New York,Healthcare,Finance,90052.38
59,Female,Bachelor,15,Manager,San Francisco,Healthcare,Human Resources,120343.75
46,Female,PhD,2,Data Scientist,Seattle,Education,Engineering,101850.85
29,Male,High School,19,Data Scientist,Boston,Healthcare,Sales,88977.56
54,Male,Bachelor,9,Analyst,Boston,Finance,Marketing,108372.08
33,Male,Master,21,Sales Executive,San Francisco,Tech,Finance,119034.23
56,Female,PhD,2,Analyst,Seattle,Education,Finance,96130.1
45,Female,Bachelor,10,Manager,Austin,Retail,Human Resources,84998.81
44,Male,Bachelor,24,Analyst,Boston,Education,Sales,109732.49
37,Female,Bachelor,7,Engineer,Seattle,Education,Sales,81996.9
22,Female,Master,8,Sales Executive,Seattle,Tech,Finance,84823.82
33,Female,Master,14,Data Scientist,New York,Retail,Finance,95966.89
51,Male,Master,31,Analyst,San Francisco,Tech,Human Resources,128992.48
49,Male,High School,2,Analyst,Seattle,Healthcare,Human Resources,86168.69
48,Female,PhD,3,Data Scientist,Austin,Education,Marketing,89414.43
47,Female,High School,29,Data Scientist,Boston,Tech,Engineering,118665.11
35,Male,Master,12,Manager,New York,Finance,Human Resources,115804.96
51,Male,PhD,20,Analyst,Austin,Education,Engineering,122491.02
35,Male,High School,18,Analyst,Boston,Healthcare,Finance,95722.7
53,Male,High School,21,Engineer,San Francisco,Tech,Marketing,120301.48
40,Female,High School,19,Engineer,Austin,Tech,Marketing,97060.71
32,Male,Master,30,Analyst,Boston,Finance,Marketing,122300.85
57,Male,Bachelor,9,Engineer,New York,Healthcare,Sales,111400.13
29,Male,PhD,17,Analyst,Boston,Finance,Finance,111087.11
43,Male,Master,19,Sales Executive,Seattle,Education,Sales,105260.9
28,Male,PhD,17,Manager,New York,Retail,Sales,103457.19
52,Female,Master,10,Engineer,Austin,Tech,Marketing,94444.13
34,Female,High School,21,Analyst,San Francisco,Finance,Sales,116721.87
47,Female,High School,17,Engineer,New York,Tech,Finance,91750.88
45,Male,Bachelor,33,Manager,New York,Tech,Finance,128246.72
33,Male,Bachelor,22,Sales Executive,New York,Finance,Sales,118936.59
41,Female,PhD,0,Data Scientist,Boston,Tech,Finance,98439.96
51,Male,Bachelor,9,Data Scientist,Seattle,Healthcare,Engineering,90553.87
57,Male,Bachelor,0,Engineer,San Francisco,Healthcare,Sales,109231.71
25,Male,PhD,8,Analyst,San Francisco,Retail,Marketing,107573.02
33,Male,Master,30,Manager,Seattle,Healthcare,Marketing,114827.87
48,Male,Bachelor,6,Sales Executive,Boston,Finance,Finance,109274.01
45,Male,Master,16,Sales Executive,Boston,Healthcare,Finance,117099.62
55,Female,High School,34,Sales Executive,Seattle,Retail,Marketing,108292.01
59,Male,Bachelor,17,Data Scientist,Seattle,Education,Engineering,98945.2
27,Female,High School,32,Manager,Austin,Education,Marketing,99215.94
58,Male,High School,3,Data Scientist,Boston,Finance,Sales,81295.53
52,Male,Master,22,Engineer,New York,Retail,Marketing,114892.36
23,Male,PhD,10,Sales Executive,San Francisco,Healthcare,Human Resources,101204.68
59,Male,Bachelor,8,Manager,Boston,Retail,Engineering,94554.4
57,Female,Master,29,Sales Executive,Seattle,Tech,Engineering,118363.8
42,Male,PhD,7,Data Scientist,New York,Retail,Marketing,100236.85
28,Female,High School,4,Data Scientist,Austin,Healthcare,Human Resources,74029.61
37,Female,Bachelor,11,Data Scientist,Austin,Finance,Sales,103128.72
47,Female,High School,0,Sales Executive,New York,Tech,Marketing,90843.13
53,Female,High School,14,Manager,New York,Retail,Sales,89627.37
37,Male,Bachelor,24,Manager,Seattle,Education,Human Resources,99826.88
32,Female,PhD,17,Engineer,Seattle,Healthcare,Marketing,110095.67
47,Male,PhD,25,Sales Executive,San Francisco,Finance,Marketing,137463.78
28,Female,Bachelor,2,Engineer,San Francisco,Healthcare,Sales,92427.15
43,Female,Bachelor,21,Engineer,Austin,Retail,Marketing,101564.15
49,Female,Master,25,Engineer,New York,Finance,Human Resources,130362.03
40,Male,Master,18,Engineer,Austin,Education,Marketing,99794.33
36,Female,High School,20,Data Scientist,Seattle,Tech,Finance,97948.25
37,Male,Bachelor,25,Engineer,Boston,Retail,Human Resources,99421.48
36,Female,PhD,12,Manager,Seattle,Finance,Engineering,105978.03
39,Female,High School,23,Engineer,Boston,Tech,Sales,98110.18
28,Female,High School,25,Data Scientist,New York,Finance,Human Resources,106574.01
58,Male,High School,20,Analyst,New York,Retail,Engineering,111056.19
58,Male,High School,17,Analyst,New York,Finance,Engineering,118695.44
49,Male,PhD,14,Analyst,San Francisco,Education,Human Resources,112833.36
56,Female,High School,14,Sales Executive,San Francisco,Finance,Engineering,112242.59
46,Female,Bachelor,5,Manager,Boston,Retail,Engineering,83086.22
51,Female,Master,30,Data Scientist,Austin,Finance,Finance,118450.5
32,Female,PhD,27,Analyst,Austin,Tech,Marketing,114280.85
37,Male,Bachelor,7,Data Scientist,Boston,Tech,Finance,87374.03
35,Female,Bachelor,28,Data Scientist,San Francisco,Healthcare,Marketing,121080.2
29,Male,Bachelor,20,Sales Executive,Seattle,Healthcare,Engineering,99579.4
59,Male,Master,16,Analyst,Boston,Education,Marketing,102134.9
32,Male,Master,23,Engineer,Austin,Tech,Finance,100876.52
52,Female,Master,30,Data Scientist,Boston,Healthcare,Sales,116272.76
45,Male,Bachelor,33,Analyst,Boston,Finance,Sales,116312.65
59,Male,Master,1,Data Scientist,New York,Education,Marketing,103222.65
38,Male,High School,2,Sales Executive,San Francisco,Retail,Sales,85055.97
35,Female,Master,29,Sales Executive,New York,Healthcare,Human Resources,116670.75
52,Male,PhD,7,Engineer,San Francisco,Healthcare,Sales,111248.42
26,Male,Bachelor,6,Sales Executive,Boston,Tech,Marketing,78593.16
55,Male,Bachelor,11,Analyst,San Francisco,Education,Engineering,109382.58
54,Male,High School,18,Sales Executive,Austin,Tech,Finance,98840.2
58,Male,Master,25,Engineer,New York,Tech,Sales,124518.95
25,Male,Master,27,Manager,Boston,Education,Marketing,106587.49
38,Female,PhD,14,Data Scientist,Austin,Finance,Finance,109412.86
36,Male,High School,13,Data Scientist,San Francisco,Healthcare,Human Resources,94146.89
28,Female,PhD,13,Analyst,San Francisco,Tech,Engineering,109628.75
45,Female,PhD,2,Engineer,Austin,Healthcare,Finance,96803.12
52,Female,Bachelor,28,Engineer,San Francisco,Education,Finance,127741.92
46,Female,Bachelor,5,Engineer,New York,Finance,Marketing,99719.08
42,Male,Master,22,Data Scientist,Seattle,Retail,Human Resources,111307.51
51,Female,Master,27,Sales Executive,San Francisco,Finance,Sales,136623.63
